,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,logID,timedelta
651,420.54,CONTINUOUS,PLAYING,600.0,150.0,HIGH,undef,HIGH,none,0,0 days 00:07:00.540000000
652,421.21,EVENT_CRASH,PLAYING,550.0,149.0,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:07:01.210000000
653,421.54,CONTINUOUS,PLAYING,550.0,149.0,HIGH,undef,HIGH,none,0,0 days 00:07:01.540000000
654,422.54,CONTINUOUS,PLAYING,550.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:02.540000000
655,422.83,EVENT_CRASH,PLAYING,500.0,148.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:02.830000000
656,423.56,CONTINUOUS,PLAYING,500.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:03.560000000
657,424.44,EVENT_CRASH,PLAYING,450.0,148.0,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:07:04.440000000
658,424.56,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:04.560000000
659,425.56,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:05.560000000
660,426.15,EVENT_OBSTACLE,PLAYING,450.0,148.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:06.150000000
661,426.56,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:06.560000000
662,427.56,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:07.560000000
663,427.7,EVENT_CRASH,PLAYING,400.0,148.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:07:07.700000000
664,428.56,CONTINUOUS,PLAYING,400.0,147.0,HIGH,undef,HIGH,none,0,0 days 00:07:08.560000000
665,429.53,EVENT_CRASH,PLAYING,350.0,147.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:09.530000000
666,429.57,CONTINUOUS,PLAYING,350.0,147.0,HIGH,undef,HIGH,none,0,0 days 00:07:09.570000000
667,430.58,CONTINUOUS,PLAYING,350.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:10.580000000
668,431.35,EVENT_CRASH,PLAYING,300.0,144.0,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:11.350000000
669,431.58,CONTINUOUS,PLAYING,300.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:11.580000000
670,432.59,CONTINUOUS,PLAYING,300.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:12.590000000
671,433.23,EVENT_OBSTACLE,PLAYING,300.0,143.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:13.230000000
672,433.6,CONTINUOUS,PLAYING,300.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:13.600000000
673,434.6,CONTINUOUS,PLAYING,300.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:07:14.600000000
674,435.05,EVENT_OBSTACLE,PLAYING,300.0,143.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:15.050000000
675,435.6,CONTINUOUS,PLAYING,300.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:15.600000000
676,436.6,CONTINUOUS,PLAYING,300.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:16.600000000
677,436.87,EVENT_OBSTACLE,PLAYING,300.0,146.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:16.870000000
678,437.6,CONTINUOUS,PLAYING,300.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:17.600000000
679,438.51,EVENT_PICKUP,PLAYING,300.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:18.510000000
680,438.61,CONTINUOUS,PLAYING,300.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:18.610000000
681,438.69,EVENT_OBSTACLE,PLAYING,300.0,146.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:18.690000000
682,439.62,CONTINUOUS,PLAYING,400.0,147.0,HIGH,undef,HIGH,none,0,0 days 00:07:19.620000000
683,440.51,EVENT_OBSTACLE,PLAYING,400.0,146.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:20.510000000
684,440.62,CONTINUOUS,PLAYING,400.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:20.620000000
685,441.62,CONTINUOUS,PLAYING,400.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:07:21.620000000
686,442.12,EVENT_PICKUP,PLAYING,400.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:22.120000000
687,442.32,EVENT_OBSTACLE,PLAYING,400.0,146.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:22.320000000
688,442.63,CONTINUOUS,PLAYING,400.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:22.630000000
689,443.63,CONTINUOUS,PLAYING,500.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:23.630000000
690,444.08,EVENT_CRASH,PLAYING,450.0,148.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:24.080000000
691,444.63,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:24.630000000
692,445.63,CONTINUOUS,PLAYING,450.0,149.0,HIGH,undef,HIGH,none,0,0 days 00:07:25.630000000
693,445.96,EVENT_OBSTACLE,PLAYING,450.0,148.0,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:25.960000000
694,446.63,CONTINUOUS,PLAYING,450.0,148.0,HIGH,undef,HIGH,none,0,0 days 00:07:26.630000000
695,447.63,CONTINUOUS,PLAYING,450.0,147.0,HIGH,undef,HIGH,none,0,0 days 00:07:27.630000000
696,447.78,EVENT_OBSTACLE,PLAYING,450.0,145.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:27.780000000
697,448.65,CONTINUOUS,PLAYING,450.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:07:28.650000000
698,449.6,EVENT_OBSTACLE,PLAYING,450.0,143.0,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:07:29.600000000
699,449.65,CONTINUOUS,PLAYING,450.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:29.650000000
700,450.65,CONTINUOUS,PLAYING,450.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:30.650000000
701,451.35,EVENT_CRASH,PLAYING,400.0,140.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:31.350000000
702,451.65,CONTINUOUS,PLAYING,400.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:07:31.650000000
703,452.65,CONTINUOUS,PLAYING,400.0,134.0,HIGH,undef,HIGH,none,0,0 days 00:07:32.650000000
704,453.23,EVENT_OBSTACLE,PLAYING,400.0,134.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:33.230000000
705,453.65,CONTINUOUS,PLAYING,400.0,134.0,HIGH,undef,HIGH,none,0,0 days 00:07:33.650000000
706,454.65,CONTINUOUS,PLAYING,400.0,133.0,HIGH,undef,HIGH,none,0,0 days 00:07:34.650000000
707,455.07,EVENT_OBSTACLE,PLAYING,400.0,136.0,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:35.070000000
708,455.65,CONTINUOUS,PLAYING,400.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:07:35.650000000
709,456.67,CONTINUOUS,PLAYING,400.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:07:36.670000000
710,456.89,EVENT_OBSTACLE,PLAYING,400.0,143.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:36.890000000
711,457.67,CONTINUOUS,PLAYING,400.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:37.670000000
712,458.69,CONTINUOUS,PLAYING,400.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:38.690000000
713,458.71,EVENT_OBSTACLE,PLAYING,400.0,144.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:07:38.710000000
714,459.69,CONTINUOUS,PLAYING,400.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:07:39.690000000
715,460.46,EVENT_CRASH,PLAYING,350.0,145.0,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:07:40.460000000
716,460.71,CONTINUOUS,PLAYING,350.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:07:40.710000000
717,461.71,CONTINUOUS,PLAYING,350.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:41.710000000
718,462.34,EVENT_OBSTACLE,PLAYING,350.0,138.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:42.340000000
719,462.71,CONTINUOUS,PLAYING,350.0,138.0,HIGH,undef,HIGH,none,0,0 days 00:07:42.710000000
720,463.71,CONTINUOUS,PLAYING,350.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:07:43.710000000
721,464.1,EVENT_CRASH,PLAYING,300.0,135.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:44.100000000
722,464.71,CONTINUOUS,PLAYING,300.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:07:44.710000000
723,465.71,CONTINUOUS,PLAYING,300.0,137.0,HIGH,undef,HIGH,none,0,0 days 00:07:45.710000000
724,465.98,EVENT_OBSTACLE,PLAYING,300.0,137.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:45.980000000
725,466.73,CONTINUOUS,PLAYING,300.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:07:46.730000000
726,467.6,EVENT_PICKUP,PLAYING,300.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:07:47.600000000
727,467.73,CONTINUOUS,PLAYING,300.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:07:47.730000000
728,467.8,EVENT_OBSTACLE,PLAYING,300.0,140.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:47.800000000
729,468.73,CONTINUOUS,PLAYING,400.0,141.0,HIGH,undef,HIGH,none,0,0 days 00:07:48.730000000
730,469.56,EVENT_CRASH,PLAYING,350.0,142.0,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:49.560000000
731,469.75,CONTINUOUS,PLAYING,350.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:07:49.750000000
732,470.76,CONTINUOUS,PLAYING,350.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:50.760000000
733,471.45,EVENT_OBSTACLE,PLAYING,350.0,144.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:07:51.450000000
734,471.77,CONTINUOUS,PLAYING,350.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:51.770000000
735,472.77,CONTINUOUS,PLAYING,350.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:07:52.770000000
736,473.77,CONTINUOUS,BROKENSHIP,350.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:53.770000000
737,474.77,CONTINUOUS,BROKENSHIP,350.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:07:54.770000000
738,475.77,CONTINUOUS,BROKENSHIP,350.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:07:55.770000000
739,476.77,CONTINUOUS,BROKENSHIP,350.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:07:56.770000000
740,477.79,CONTINUOUS,BROKENSHIP,350.0,146.0,HIGH,undef,HIGH,none,0,0 days 00:07:57.790000000
741,478.8,CONTINUOUS,PLAYING,350.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:07:58.800000000
742,479.81,CONTINUOUS,PLAYING,350.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:07:59.810000000
743,480.81,CONTINUOUS,PLAYING,350.0,138.0,HIGH,undef,HIGH,none,0,0 days 00:08:00.810000000
744,481.81,CONTINUOUS,PLAYING,350.0,138.0,HIGH,undef,HIGH,none,0,0 days 00:08:01.810000000
745,482.83,CONTINUOUS,PLAYING,350.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:08:02.830000000
746,483.83,CONTINUOUS,PLAYING,350.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:08:03.830000000
747,484.39,EVENT_OBSTACLE,PLAYING,350.0,137.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:04.390000000
748,484.83,CONTINUOUS,PLAYING,350.0,137.0,HIGH,undef,HIGH,none,0,0 days 00:08:04.830000000
749,485.84,CONTINUOUS,PLAYING,350.0,130.0,HIGH,undef,HIGH,none,0,0 days 00:08:05.840000000
750,486.23,EVENT_OBSTACLE,PLAYING,350.0,126.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:06.230000000
751,486.84,CONTINUOUS,PLAYING,350.0,126.0,HIGH,undef,HIGH,none,0,0 days 00:08:06.840000000
752,487.85,CONTINUOUS,PLAYING,350.0,125.0,HIGH,undef,HIGH,none,0,0 days 00:08:07.850000000
753,488.0,EVENT_CRASH,PLAYING,300.0,125.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:08.000000000
754,488.86,CONTINUOUS,PLAYING,300.0,127.0,HIGH,undef,HIGH,none,0,0 days 00:08:08.860000000
755,489.81,EVENT_CRASH,PLAYING,250.0,130.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:09.810000000
756,489.86,CONTINUOUS,PLAYING,250.0,130.0,HIGH,undef,HIGH,none,0,0 days 00:08:09.860000000
757,490.87,CONTINUOUS,PLAYING,250.0,132.0,HIGH,undef,HIGH,none,0,0 days 00:08:10.870000000
758,491.63,EVENT_CRASH,PLAYING,200.0,135.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:11.630000000
759,491.88,CONTINUOUS,PLAYING,200.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:08:11.880000000
760,492.88,CONTINUOUS,PLAYING,200.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:08:12.880000000
761,493.52,EVENT_OBSTACLE,PLAYING,200.0,137.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:13.520000000
762,493.88,CONTINUOUS,PLAYING,200.0,137.0,HIGH,undef,HIGH,none,0,0 days 00:08:13.880000000
763,494.88,CONTINUOUS,PLAYING,200.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:08:14.880000000
764,495.33,EVENT_OBSTACLE,PLAYING,200.0,135.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:15.330000000
765,495.9,CONTINUOUS,PLAYING,200.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:08:15.900000000
766,496.9,CONTINUOUS,PLAYING,200.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:08:16.900000000
767,497.15,EVENT_OBSTACLE,PLAYING,200.0,137.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:17.150000000
768,497.9,CONTINUOUS,PLAYING,200.0,137.0,HIGH,undef,HIGH,none,0,0 days 00:08:17.900000000
769,498.79,EVENT_PICKUP,PLAYING,200.0,138.0,HIGH,undef,HIGH,none,0,0 days 00:08:18.790000000
770,498.91,CONTINUOUS,PLAYING,200.0,138.0,HIGH,undef,HIGH,none,0,0 days 00:08:18.910000000
771,498.97,EVENT_OBSTACLE,PLAYING,200.0,138.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:18.970000000
772,499.91,CONTINUOUS,PLAYING,300.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:19.910000000
773,500.79,EVENT_OBSTACLE,PLAYING,300.0,141.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:20.790000000
774,500.91,CONTINUOUS,PLAYING,300.0,141.0,HIGH,undef,HIGH,none,0,0 days 00:08:20.910000000
775,501.92,CONTINUOUS,PLAYING,300.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:08:21.920000000
776,502.54,EVENT_CRASH,PLAYING,250.0,144.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:22.540000000
777,502.92,CONTINUOUS,PLAYING,250.0,144.0,HIGH,undef,HIGH,none,0,0 days 00:08:22.920000000
778,503.92,CONTINUOUS,PLAYING,250.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:08:23.920000000
779,504.43,EVENT_OBSTACLE,PLAYING,250.0,145.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:24.430000000
780,504.93,CONTINUOUS,PLAYING,250.0,145.0,HIGH,undef,HIGH,none,0,0 days 00:08:24.930000000
781,505.93,CONTINUOUS,PLAYING,250.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:08:25.930000000
782,506.04,EVENT_PICKUP,PLAYING,250.0,140.0,HIGH,undef,HIGH,none,0,0 days 00:08:26.040000000
783,506.24,EVENT_OBSTACLE,PLAYING,250.0,136.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:26.240000000
784,506.93,CONTINUOUS,PLAYING,250.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:08:26.930000000
785,507.93,CONTINUOUS,PLAYING,350.0,134.0,HIGH,undef,HIGH,none,0,0 days 00:08:27.930000000
786,508.06,EVENT_OBSTACLE,PLAYING,350.0,134.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:28.060000000
787,508.93,CONTINUOUS,PLAYING,350.0,133.0,HIGH,undef,HIGH,none,0,0 days 00:08:28.930000000
788,509.88,EVENT_OBSTACLE,PLAYING,350.0,135.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:29.880000000
789,509.93,CONTINUOUS,PLAYING,350.0,135.0,HIGH,undef,HIGH,none,0,0 days 00:08:29.930000000
790,510.95,CONTINUOUS,PLAYING,350.0,137.0,HIGH,undef,HIGH,none,0,0 days 00:08:30.950000000
791,511.65,EVENT_CRASH,PLAYING,300.0,139.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:31.650000000
792,511.95,CONTINUOUS,PLAYING,300.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:31.950000000
793,512.95,CONTINUOUS,PLAYING,300.0,141.0,HIGH,undef,HIGH,none,0,0 days 00:08:32.950000000
794,513.54,EVENT_OBSTACLE,PLAYING,300.0,142.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:33.540000000
795,513.97,CONTINUOUS,PLAYING,300.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:08:33.970000000
796,514.97,CONTINUOUS,PLAYING,300.0,142.0,HIGH,undef,HIGH,none,0,0 days 00:08:34.970000000
797,515.35,EVENT_OBSTACLE,PLAYING,300.0,139.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:35.350000000
798,515.97,CONTINUOUS,PLAYING,300.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:35.970000000
799,516.97,CONTINUOUS,PLAYING,300.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:08:36.970000000
800,517.17,EVENT_OBSTACLE,PLAYING,300.0,133.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:37.170000000
801,517.97,CONTINUOUS,PLAYING,300.0,133.0,HIGH,undef,HIGH,none,0,0 days 00:08:37.970000000
802,518.8,EVENT_PICKUP,PLAYING,300.0,134.0,HIGH,undef,HIGH,none,0,0 days 00:08:38.800000000
803,518.99,CONTINUOUS,PLAYING,300.0,134.0,HIGH,undef,HIGH,none,0,0 days 00:08:38.990000000
804,518.99,EVENT_OBSTACLE,PLAYING,300.0,134.0,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:38.990000000
805,519.99,CONTINUOUS,PLAYING,400.0,136.0,HIGH,undef,HIGH,none,0,0 days 00:08:39.990000000
806,520.62,EVENT_PICKUP,PLAYING,400.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:40.620000000
807,520.8,EVENT_OBSTACLE,PLAYING,400.0,139.0,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:40.800000000
808,521.01,CONTINUOUS,PLAYING,400.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:41.010000000
809,522.02,CONTINUOUS,PLAYING,500.0,141.0,HIGH,undef,HIGH,none,0,0 days 00:08:42.020000000
810,522.62,EVENT_OBSTACLE,PLAYING,500.0,143.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:42.620000000
811,523.02,CONTINUOUS,PLAYING,500.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:08:43.020000000
812,524.03,CONTINUOUS,PLAYING,500.0,143.0,HIGH,undef,HIGH,none,0,0 days 00:08:44.030000000
813,524.44,EVENT_OBSTACLE,PLAYING,500.0,144.0,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:44.440000000
814,525.04,CONTINUOUS,PLAYING,500.0,139.0,HIGH,undef,HIGH,none,0,0 days 00:08:45.040000000
815,526.04,CONTINUOUS,PLAYING,500.0,131.0,HIGH,undef,HIGH,none,0,0 days 00:08:46.040000000
